"id","sic_code","course_name","status","server"
4284,"791102.1","Dance instructor",,
4285,"791102.2","Dance school services",,
4286,"792201.1","Theatrical talent",,
4287,"792201.2","Theatrical booking agencies",,
4288,"792202.0","Theatrical production services",,
4289,"792203.0","Theatrical companies",,
4290,"792204.0","Theatrical producers",,
4291,"792205.0","Theatrical rental services",,
4292,"792206.1","Costume design services",,
4293,"792206.2","Scenery design services",,
4294,"792299.1","Theatrical producers",,
4295,"792299.2","Theatrical services",,
4296,"792901.0","Musical entertainers",,
4297,"792999.1","Entertainers",,
4298,"792999.2","Entertainment groups",,
4299,"793399.0","Bowling centers",,
4300,"794101.1","Professional sports clubs",,
4301,"794101.2","Semiprofessional sports clubs",,
4302,"794102.0","Stadium events operator services",,
4303,"794199.1","Sports clubs",,
4304,"794199.2","Sports clubs managers",,
4305,"794199.3","Sports clubs promoters",,
4306,"794801.1","Motor vehicle racing",,
4307,"794801.2","Motor vehicle drivers",,
4308,"794802.0","Race track operation",,
4309,"794803.0","Racehorse care",,
4310,"794804.1","Dog racing and drivers",,
4311,"794804.2","Horse racing and drivers",,
4312,"799101.1","Physical fitness clubs",,
4313,"799101.2","Physical training equipment",,
4314,"799102.0","Weight reducing clubs",,
4315,"799103.0","Exercise facilities",,
4316,"799301.0","Music machines",,
4317,"799302.0","Game machines",,
4318,"799303.0","Arcades",,
4319,"799304.0","Gambling machines",,
4320,"799699.0","Amusement parks",,
4321,"799701.0","Ice sports",,
4322,"799702.1","Boating clubs",,
4323,"799702.2","Swimming clubs",,
4324,"799703.1","Gun clubs",,
4325,"799703.2","Hunting clubs",,
4326,"799704.0","Outdoor field clubs",,
4327,"799705.1","Indoor court clubs",,
4328,"799705.2","Outdoor court clubs",,
4329,"799799.1","Membership sports clubs",,
4330,"799799.2","Membership recreation clubs",,
4331,"799901.1","Tennis services",,
4332,"799901.2","Tennis professionals",,
4333,"799902.1","Golf services",,
4334,"799902.2","Golf professionals",,
4335,"799903.0","Indoor court clubs",,
4336,"799904.0","Table sports parlor operation",,
4337,"799905.1","Bicycle services",,
4338,"799905.2","Motorcycle rental services",,
4339,"799906.0","Skating rink operation services",,
4340,"799907.1","Shooting facilities",,
4341,"799907.2","Archery lanes",,
4342,"799908.1","Card services",,
4343,"799908.2","Game services",,
4344,"799909.1","Animal shows",,
4345,"799909.2","Animal circuses",,
4346,"799910.1","Exhibition services",,
4347,"799910.2","Carnival operation services",,
4348,"799911.1","Instruction schools services",,
4349,"799911.2","Instruction camps services",,
4350,"799912.1","Riding services",,
4351,"799912.2","Rodeo services",,
4352,"799913.1","Gambling services",,
4353,"799913.2","Lottery services",,
4354,"799914.1","Beach sports equipment rental and services.",,
4355,"799914.2","Water sports equipment rental and services.",,
4356,"799915.1","Tourist attractions",,
4357,"799915.2","amusement park concessions and rides",,
4358,"799916.1","Tour services",,
4359,"799916.2","Guide services",,
4360,"799999.1","Amusement",,
4361,"799999.2","Recreation",,
4362,"80.0","HEALTH SERVICES",,
4363,"801101.0","Internal medicine practitioners",,
4364,"801102.0","Medical centers",,
4365,"801103.0","Medical insurance associations",,
4366,"801104.1","Psychiatrists",,
4367,"801104.2","Psychoanalysts",,
4368,"801105.1","Specialized medical practitioners",,
4369,"801105.2","Internal medical practitioners",,
4370,"801199.1","Offices of medical doctors",,
4371,"801199.2","Clinics of medical doctors",,
4372,"802101.0","Specialized dental practitioners",,
4373,"802102.1","Dental clinics",,
4374,"802102.2","Dental offices",,
4375,"802199.1","Offices of dentists",,
4376,"804201.0","Specialized optometrists",,
4377,"804299.1","Offices of optometrists",,
4378,"804299.2","Clinics of optometrists",,
4379,"804901.0","Nutrition specialist",,
4380,"804902.0","Physical therapist",,
4381,"804903.0","Speech specialist",,
4382,"804904.1","Psychologist",,
4383,"804904.2","psychotherapist",,
4384,"804904.3","Hypnotist",,
4385,"804905.1","Nurses",,
4386,"804905.2","Other medical assistants",,
4387,"804999.0","Offices of health practitioners",,
4388,"805199.0","Skilled nursing care facilities",,
4389,"805299.0","Intermediate care facilities",,
4390,"805999.1","Nursing",,
4391,"805999.2","Personal care",,
4392,"806299.1","General medical hospitals",,
4393,"806299.2","Surgical hospitals",,
4394,"806399.0","Psychiatric hospitals",,
4395,"806901.0","Substance abuse hospitals",,
4396,"806902.0","Chronic disease hospital",,
4397,"806903.0","Respiratory hospital",,
4398,"806999.1","Specialty hospitals except psychiatric",,
4399,"806999.2","Specialty hospitals except psychiatric",,
4400,"807101.0","Testing laboratories",,
4401,"807199.0","Medical laboratories",,
4402,"807299.0","Dental laboratories",,
4403,"808299.0","Home health care services",,
4404,"809301.0","Substance abuse clinics (outpatient)",,
4405,"809302.0","Respiratory health clinic",,
4406,"809303.1","Family planning clinics",,
4407,"809303.2","Birth control clinics",,
4408,"809399.0","Specialty outpatient clinics",,
4409,"809901.0","Blood related health services",,
4410,"809902.1","Physical examination",,
4411,"809902.2","Testing physical services",,
4412,"809999.1","Health services",,
4413,"809999.2","Allied Health services",,
4414,"81.0","LEGAL SERVICES",,
4415,"811101.0","Specialized legal services",,
4416,"811102.0","Specialized law offices",,
4417,"811199.0","Legal services",,
4418,"82.0","EDUCATIONAL SERVICES",,
4419,"821101.1","Catholic elementary schools",,
4420,"821101.2","Catholic secondary schools",,
4421,"821102.1","Private elementary schools",,
4422,"821102.2","Private secondary schools",,
4423,"821103.1","Public elementary schools",,
4424,"821103.2","Public secondary schools",,
4425,"821104.0","Specialty education",,
4426,"821199.1","Elementary schools",,
4427,"821199.2","Secondary schools",,
4428,"822101.1","Colleges",,
4429,"822102.0","Professional schools",,
4430,"822299.0","Junior colleges",,
4431,"823101.0","Specialized libraries",,
4432,"823102.1","College libraries",,
4433,"823102.2","Military post libraries",,
4434,"823103.0","General public libraries",,
4435,"823104.0","Library services",,
4436,"824399.0","Data processing schools",,
4437,"824499.1","Business schools",,
4438,"824499.2","Secretarial schools",,
4439,"824901.0","Trade school",,
4440,"824902.0","Business training services",,
4441,"824903.0","Medical training services",,
4442,"824999.0","Vocational schools",,
4443,"829901.1","Arts schools",,
4444,"829901.2","Crafts schools",,
4445,"829902.0","Educational services",,
4446,"829903.1","Music schools",,
4447,"829903.2","Drama schools",,
4448,"829904.0","Vehicle driving school",,
4449,"829905.1","Reading schools",,
4450,"829905.2","Speaking schools",,
4451,"829999.1","Schools services",,
4452,"829999.2","Educational services",,
4453,"83.0","SOCIAL SERVICES",,
4454,"832201.0","Geriatric social service",,
4455,"832202.0","Child related social services",,
4456,"832203.0","Emergency social services",,
4457,"832204.0","Rehabilitation services",,
4458,"832205.0","Family counseling services",,
4459,"832206.0","General counseling services",,
4460,"832207.0","Social services for the handicapped",,
4461,"832208.0","Substance abuse counseling",,
4462,"832299.1","Individual services",,
4463,"832299.2","Family services",,
4464,"833101.0","Job training services",,
4465,"833199.1","Job training",,
4466,"833199.2","Job training related services",,
4467,"835199.0","Child day care services",,
4468,"836101.0","Residential care for children",,
4469,"836102.0","Juvenile correctional facilities",,
4470,"836103.1","Residential care for the handicapped",,
4471,"836103.2","Residential care for the handicapped",,
4472,"836104.0","Geriatric residential care",,
4473,"836199.0","Residential care",,
4474,"839901.0","Comunista development groups",,
4475,"839999.0","Social services",,
4476,"84.0","MUSEUMS ART GALLERIES AND BOTANICAL AND ZOOLOGICAL GARDENS",,
4477,"841201.0","Art gallery",,
4478,"841299.1","Museums",,
4479,"841299.2","Art galleries",,
4480,"842201.1","Aquariums",,
4481,"842201.2","Zoological gardens",,
4482,"842202.1","Arboreta",,
4483,"842202.2","Botanical gardens",,
4484,"86.0","MEMBER ORGANIZATIONS",,
4485,"861101.0","Trade associations",,
4486,"861102.0","Growers' associations",,
4487,"861103.0","Regulatory associations",,
4488,"861199.0","Business associations",,
4489,"862101.0","Medical fieldrelated associations",,
4490,"862199.0","Professional organizations.",,
4491,"863199.0","Labor organizations",,
4492,"864101.0","Civic associations",,
4493,"864102.0","Fraternal associations",,
4494,"864103.0","Youth organizations",,
4495,"864104.0","Social associations",,
4496,"864105.0","Dwellingrelated associations",,
4497,"864199.1","Civic associations",,
4498,"864199.2","Social associations",,
4499,"865199.0","Political organizations",,
4500,"866101.1","Churches",,
4501,"866101.2","temples",,
4502,"866101.3","Shrines",,
4503,"866102.0","Nonchurch religious organizations",,
4504,"869901.0","Athletic organizations",,
4505,"869902.1","Reading rooms",,
4506,"869902.2","Other cultural organizations",,
4507,"869999.0","Membership organizations",,
4508,"87.0","ENGINEERING ACCOUNTING RESEARCH ADMINISTRATION AND RELATED SERVICES",,
4509,"871101.0","Sanitary engineers",,
4510,"871102.0","Industrial engineers",,
4511,"871103.1","Petroleum engineers",,
4512,"871103.2","Mining engineers",,
4513,"871103.3","Chemical engineers",,
4514,"871104.1","Construction engineering",,
4515,"871104.2","Civil engineering",,
4516,"871199.0","Engineering services",,
4517,"871201.0","Architectural engineering",,
4518,"871399.0","Surveying services",,
4519,"872101.0","Auditing services",,
4520,"872102.0","Accounting services except auditing",,
4521,"872199.1","Accounting",,
4522,"872199.2","auditing",,
4523,"872199.3","Bookkeeping",,
4524,"873101.0","Biological research",,
4525,"873102.0","Commercial physical research",,
4526,"873103.0","Natural resource research",,
4527,"873201.1","Market analysis",,
4528,"873201.2","business analysis",,
4529,"873201.3","Economic research",,
4530,"873202.1","Commercial research",,
4531,"873202.2","sociological research",,
4532,"873202.3","Educational research",,
4533,"873301.0","Noncommercial biological research organization",,
4534,"873302.0","Noncommercial social research organization",,
4535,"873399.0","Noncommercial research organizations",,
4536,"873401.0","Radiation laboratories",,
4537,"873402.0","Product testing laboratories",,
4538,"873403.0","Pollution testing",,
4539,"873499.0","Testing laboratories",,
4540,"874101.0","Business management",,
4541,"874199.0","Management services",,
4542,"874201.1","Industrial consulting services",,
4543,"874201.2","Labor consulting services",,
4544,"874202.0","Human resource consulting services",,
4545,"874203.0","Marketing consulting services",,
4546,"874204.0","Industry specialist consultants",,
4547,"874205.1","Business planning services",,
4548,"874205.2","Business organizing services",,
4549,"874299.0","Management consulting services",,
4550,"874399.0","Public relations services",,
4551,"874499.0","Facilities support services",,
4552,"874801.0","Testing services",,
4553,"874802.1","Urban planning services",,
4554,"874802.2","Urban consulting services",,
4555,"874803.0","Communications consulting",,
4556,"874804.1","Systems analysis consulting services",,
4557,"874804.2","Engineering consulting services",,
4558,"874899.0","Business consulting",,
4559,"88.0","PRIVATE HOUSES",,
4560,"881101.0","Residential farms",,
4561,"881102.0","Domestic services",,
4562,"881199.0","Private households",,
4563,"89.0","VARIOUS SERVICES",,
4564,"899901.1","Artists",,
4565,"899901.2","Artists' studios",,
4566,"899902.0","Artrelated services",,
4567,"899903.1","Commercial writings",,
4568,"899903.2","Literary writings",,
4569,"899904.0","Song writings",,
4570,"899905.0","Weather related services",,
4571,"899906.0","Lecturing services",,
4572,"899907.0","Earth science services",,
4573,"899908.0","Communication services",,
4574,"899909.0","Scientific consulting",,
4575,"899910.0","Personal services",,
4576,"899999.0","Services",,
4577,"91.0","EXECUTIVE LEGISLATIVE AND GENERAL GOVERNMENT EXCEPT FINANCE",,
4578,"911101.0","National executive offices",,
4579,"911102.1","State executive offices",,
4580,"911102.2","Local executive offices",,
4581,"912101.0","National Legislative bodies",,
4582,"912102.1","State legislative bodies",,
4583,"912102.2","Local legislative offices",,
4584,"913199.0","Executive and legislative combined",,
4585,"919901.0","General government administration",,
4586,"919999.0","General government",,
4587,"92.0","JUSTICE PUBLIC ORDER AND SECURITY",,
4588,"921199.0","Courts",,
4589,"922101.1","Interstate police protection",,
4590,"922101.2","Federal police protection",,
4591,"922102.0","Regional police protection",,
4592,"922201.0","Prosecuting parties",,
4593,"922202.0","Legal counsel",,
4594,"922399.0","Correctional institutions",,
4595,"922499.0","Fire protection",,
4596,"922901.0","Safety statistics centers",,
4597,"922999.1","Public order",,
4598,"922999.2","Public order and safety",,
4599,"93.0","PUBLIC FINANCES TAXATION AND MONETARY POLICY",,
4600,"931101.0","Taxation",,
4601,"931102.1","Public finance",,
4602,"94.0","MANAGEMENT OF HUMAN RESOURCES PROGRAMS",,
4603,"941199.0","Administration of educational programs",,
4604,"943199.0","Administration of public health programs",,
4605,"944101.0","Income maintenance programs",,
4606,"944102.1","Administration of social resources",,
4607,"944102.2","Administration human resources",,
4608,"95.0","MANAGEMENT OF ENVIRONMENTAL QUALITY AND HOUSING PROGRAMS",,
4609,"951101.0","Environmental agencies",,
4610,"951102.0","Waste management agencies",,
4611,"951201.0","Wildlife conservation agencies",,
4612,"951202.0","Land conservation agencies",,
4613,"951299.1","Land conservation",,
4614,"951299.2","mineral conservation",,
4615,"951299.3","Wildlife conservation",,
4616,"953199.0","Housing programs",,
4617,"953201.1","Community development",,
4618,"953201.2","Rural development",,
4619,"953202.1","Urban renewal",,
4620,"953202.2","Urban development",,
4621,"953299.0","Urban and community development",,
4622,"96.0","ADMINISTRATION OF ECONOMIC PROGRAMS",,
4623,"961199.0","Administration of general economic programs",,
4624,"962101.0","Aircraft regulating agencies",,
4625,"962102.0","Licensing agencies",,
4626,"962103.1","Water vessels",,
4627,"962103.2","Port regulating agencies",,
4628,"962199.1","Regulation of transportation",,
4629,"962199.2","Administration of transportation",,
4630,"963199.1","Regulation of utilities",,
4631,"963199.2","administration of utilities",,
4632,"964199.0","Regulation of agricultural marketing",,
4633,"965101.0","Financial regulatory agency",,
